Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
24-02-2024;00:00:00.000,1272.484,825.92,2895.589,0,42.92,44.41,0.01,5.936,0,49.76,20.12,0,2.02,0,10.15,10.39,0.712,1.291
24-02-2024;00:00:01.000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
24-02-2024;00:10:00.000,1272.484,825.92,2895.589,0,42.18,42.95,0.01,5.936,0,48.4,19.6,0,2.02,0,10.18,10.38,0.712,1.291
24-02-2024;00:20:00.000,1272.484,825.92,2895.589,0,41.38,41.61,0.01,5.936,0,47.02,19.12,0,2.02,0,10.14,10.37,0.712,1.291
24-02-2024;00:30:00.000,1272.484,825.92,2895.589,0,40.53,40.28,0.01,5.936,0,45.77,18.68,0,2.02,0,10.08,10.34,0.712,1.291
24-02-2024;00:40:00.000,1272.484,825.92,2895.589,0,39.58,38.81,0.01,5.936,0,44.32,18.22,0,2.02,0,9.73,10.31,0.712,1.291
24-02-2024;00:50:00.000,1272.841,828.21,2895.589,16.87,44.01,42.22,0.01,5.937,0,64.99,17.82,0,2.02,0,9.54,10.28,0.712,1.291
24-02-2024;01:00:00.000,1274.94,828.21,2895.589,16.71,47.42,43.62,0.01,5.947,0,60.75,17.79,0,2.02,0,9.58,10.2,0.712,1.291
24-02-2024;01:10:00.000,1277.075,828.21,2895.589,0.02,46.53,46.43,0.01,5.958,0,57.37,20.81,0,2.02,0,9.62,10.1,0.712,1.291
24-02-2024;01:20:00.000,1277.075,828.21,2895.589,0,44.93,45.79,0.01,5.958,0,54.36,20.85,0,2.02,0,9.5,10.04,0.712,1.291
24-02-2024;01:30:00.000,1277.075,828.21,2895.589,0,43.41,45.21,0.01,5.958,0,52.08,20.11,0,2.02,0,9.32,9.95,0.712,1.291
24-02-2024;01:40:00.000,1277.075,828.21,2895.589,0,42.52,44.13,0.01,5.958,0,50.39,19.56,0,2.02,0,9.32,9.87,0.712,1.291
24-02-2024;01:50:00.000,1277.075,828.21,2895.589,0,41.81,42.33,0.01,5.958,0,48.7,18.96,0,2.02,0,9.26,9.77,0.712,1.291
24-02-2024;02:00:00.000,1277.075,828.21,2895.589,0,40.83,40.69,0.01,5.958,0,46.97,18.4,0,2.02,0,9.26,9.71,0.712,1.291
24-02-2024;02:10:00.000,1277.075,828.21,2895.589,0,39.55,38.67,0.01,5.958,0,45.28,17.79,0,2.02,0,9.21,9.65,0.712,1.291
24-02-2024;02:20:00.000,1277.345,830.45,2895.589,16.9,43.61,41.94,0.01,5.959,0,65.42,17.39,0,2.02,0,9.18,9.59,0.712,1.291
24-02-2024;02:30:00.000,1279.359,830.45,2895.589,16.67,47.33,43.5,0.01,5.968,0,60.78,17.28,0,2.02,0,9.17,9.54,0.712,1.291
24-02-2024;02:40:00.000,1282.122,830.45,2895.589,16.83,49.98,46.1,0.01,5.981,0,56.78,20.33,0,2.02,0,9.13,9.5,0.712,1.291
24-02-2024;02:50:00.000,1282.755,830.45,2895.589,0,46.46,46.31,0.01,5.984,0,54,22.01,0,2.02,0,9.07,9.49,0.712,1.291
24-02-2024;03:00:00.000,1282.755,830.45,2895.589,0,44.79,46.28,0.01,5.984,0,51.44,20.99,0,2.02,0,9.07,9.45,0.712,1.291
24-02-2024;03:10:00.000,1282.755,830.45,2895.589,0,43.59,45.36,0.01,5.984,0,49.5,20.3,0,2.02,0,9.06,9.42,0.712,1.291
24-02-2024;03:20:00.000,1282.755,830.45,2895.589,0,42.65,43.89,0.01,5.984,0,47.83,19.68,0,2.02,0,9.01,9.4,0.712,1.291
24-02-2024;03:30:00.000,1282.755,830.45,2895.589,0,41.97,42.24,0.01,5.984,0,46.36,19.06,0,2.02,0,9.01,9.38,0.712,1.291
24-02-2024;03:40:00.000,1282.755,830.45,2895.589,0,41.02,40.53,0.01,5.984,0,44.88,18.49,0,2.02,0,8.98,9.36,0.712,1.291
24-02-2024;03:50:00.000,1282.755,830.45,2895.589,0,39.8,38.71,0.01,5.984,0,43.3,17.96,0,2.02,0,8.74,9.32,0.712,1.291
24-02-2024;04:00:00.000,1282.938,832.82,2895.589,16.83,43.61,42.06,0.01,5.985,0,65.37,17.38,0,2.02,0,8.43,9.3,0.712,1.291
24-02-2024;04:10:00.000,1284.84,832.82,2895.589,16.78,46.81,43.1,0.01,5.993,0,60.5,17.18,0,2.02,0,8.24,9.2,0.712,1.291
24-02-2024;04:20:00.000,1287.592,832.82,2895.589,16.75,49.91,46.08,0.01,6.006,0,56.26,19.79,0,2.02,0,8.23,9.04,0.712,1.291
24-02-2024;04:30:00.000,1287.843,832.82,2895.589,0,45.62,46.04,0.01,6.008,0,53.26,20.69,0,2.02,0,8.2,8.96,0.712,1.291
24-02-2024;04:40:00.000,1287.843,832.82,2895.589,0,43.6,45.65,0.01,6.008,0,50.53,19.75,0,2.02,0,8.09,8.86,0.712,1.291
24-02-2024;04:50:00.000,1287.843,832.82,2895.589,0,42.22,44.1,0.01,6.008,0,48.25,18.97,0,2.02,0,8.04,8.79,0.712,1.291
24-02-2024;05:00:00.000,1287.843,832.82,2895.589,0,41.37,42.09,0.01,6.008,0,46.48,18.32,0,2.02,0,8,8.72,0.712,1.291
24-02-2024;05:10:00.000,1287.843,832.82,2895.589,0,40.27,39.81,0.01,6.008,0,44.79,17.63,0,2.02,0,7.96,8.67,0.712,1.291
24-02-2024;05:20:00.000,1287.843,832.82,2895.589,0,39.21,37.45,0.01,6.008,0,43.2,16.98,0,2.02,0,7.86,8.6,0.712,1.291
24-02-2024;05:30:00.000,1288.219,835.18,2895.589,16.86,44.02,42.1,0.01,6.009,0,65.14,16.54,0,2.02,0,7.8,8.56,0.712,1.291
24-02-2024;05:40:00.000,1290.32,835.18,2895.589,16.83,47.5,43.65,0.01,6.019,0,59.92,16.52,0,2.02,0,7.76,8.5,0.712,1.291
24-02-2024;05:50:00.000,1293.068,835.18,2895.589,16.76,49.92,46.15,0.01,6.032,0,56.05,19.65,0,2.02,0,7.66,8.43,0.712,1.291
24-02-2024;06:00:00.000,1293.277,835.18,2895.589,0,45.6,46.29,0.01,6.034,0,53.15,20.58,0,2.02,0,7.6,8.41,0.712,1.291
24-02-2024;06:10:00.000,1293.277,835.18,2895.589,0,43.72,45.76,0.01,6.034,0,50.34,19.55,0,2.02,0,7.55,8.37,0.712,1.291
24-02-2024;06:20:00.000,1293.277,835.18,2895.589,0,42.54,44.3,0.01,6.034,0,48.48,18.87,0,2.02,0,7.55,8.35,0.712,1.291
24-02-2024;06:30:00.000,1293.277,835.18,2895.589,0,41.81,42.48,0.01,6.034,0,46.68,18.19,0,2.02,0,7.46,8.32,0.712,1.291
24-02-2024;06:40:00.000,1293.277,835.18,2895.589,0,40.53,40.25,0.01,6.034,0,44.73,17.49,0,2.02,0,7.37,8.28,0.712,1.291
24-02-2024;06:50:00.000,1293.277,835.18,2895.589,0,39.43,38.49,0.01,6.034,0,43.43,16.89,0,2.02,0,7.32,8.26,0.712,1.291
24-02-2024;07:00:00.000,1293.277,836.24,2895.589,0,38.36,36.56,0.01,6.034,0,42.06,16.34,0,2.02,0,7.27,8.22,0.712,1.291
24-02-2024;07:10:00.000,1294.572,837.6,2895.589,16.9,45.62,42.55,0.01,6.039,0,62.16,16,0,2.02,0,7.16,8.18,0.712,1.291
24-02-2024;07:20:00.000,1297.163,837.6,2895.589,16.84,48.88,44.89,0.01,6.051,0,58.05,17.09,0,2.02,0,7.04,8.15,0.712,1.291
24-02-2024;07:30:00.000,1298.357,837.6,2895.589,0,46.11,45.84,0.01,6.058,0,54.3,20.23,0,2.02,0,6.98,8.1,0.712,1.291
24-02-2024;07:40:00.000,1298.357,837.6,2895.589,0,44.17,45.82,0.01,6.058,0,51.61,19.28,0,2.02,0,6.95,8.07,0.712,1.291
24-02-2024;07:50:00.000,1298.357,837.6,2895.589,0,42.6,44.7,0.01,6.058,0,49.31,18.53,0,2.02,0,6.93,8.03,0.712,1.291
24-02-2024;08:00:00.000,1298.357,837.6,2895.589,0,41.89,43.2,0.01,6.058,0,47.53,17.88,0,2.02,0,6.85,7.98,0.712,1.291
24-02-2024;08:10:00.000,1298.357,837.6,2895.589,0,41.04,41.32,0.01,6.058,0,45.84,17.25,0,2.02,0,6.83,7.96,0.712,1.291
24-02-2024;08:20:00.000,1298.357,837.6,2895.589,0,39.82,39.44,0.01,6.058,0,44.23,16.64,0,2.02,0,6.74,7.94,0.712,1.291
24-02-2024;08:30:00.000,1298.357,839.82,2895.589,0,38.57,37.49,0.01,6.058,0,42.51,15.99,0,2.02,0,6.71,7.91,0.712,1.291
24-02-2024;08:40:00.000,1299.772,840.02,2895.589,16.96,45.6,42.39,0.01,6.064,0,61.97,15.75,0,2.02,0,6.67,7.86,0.712,1.291
24-02-2024;08:50:00.000,1302.469,840.02,2895.589,16.91,49.07,45.04,0.01,6.076,0,57.48,17.48,0,2.02,0,6.65,7.85,0.712,1.291
24-02-2024;09:00:00.000,1303.674,840.02,2895.589,0,45.77,45.59,0.01,6.082,0,54.24,20.28,0,2.02,0,6.6,7.8,0.712,1.291
24-02-2024;09:10:00.000,1303.674,840.02,2895.589,0,43.7,45.43,0.01,6.082,0,51.49,19.29,0,2.02,0,6.53,7.75,0.712,1.291
24-02-2024;09:20:00.000,1303.674,840.02,2895.589,0,42.44,44.33,0.01,6.082,0,49.15,18.48,0,2.02,0,6.49,7.74,0.712,1.291
24-02-2024;09:30:00.000,1303.674,840.02,2895.589,0,41.65,42.82,0.01,6.082,0,47.36,17.82,0,2.02,0,6.43,7.71,0.712,1.291
24-02-2024;09:40:00.000,1303.674,840.02,2895.589,0,40.85,40.94,0.01,6.082,0,45.7,17.15,0,2.02,0,6.52,7.68,0.712,1.291
24-02-2024;09:50:00.000,1303.674,840.02,2895.589,0,39.82,39.27,0.01,6.082,0,44.24,16.59,0,2.02,0,6.52,7.68,0.712,1.291
24-02-2024;10:00:00.000,1303.674,840.02,2895.589,0,38.67,37.52,0.01,6.082,0,42.72,16.03,0,2.02,0,6.57,7.68,0.712,1.291
24-02-2024;10:10:00.000,1304.758,842.49,2895.589,16.95,45.04,42.23,0.01,6.087,0,62.55,15.67,0,2.02,0,6.48,7.66,0.712,1.291
24-02-2024;10:20:00.000,1307.314,842.49,2895.589,16.82,48.53,44.52,0.01,6.098,0,58.36,16.63,0,2.02,0,6.55,7.67,0.712,1.291
24-02-2024;10:30:00.000,1309,842.49,2895.589,0,46.24,45.64,0.01,6.107,0,54.75,20.43,0,2.02,0,6.43,7.64,0.712,1.291
24-02-2024;10:40:00.000,1309,842.49,2895.589,0,44.08,45.7,0.01,6.107,0,51.74,19.43,0,2.02,0,6.39,7.64,0.712,1.291
24-02-2024;10:50:00.000,1309,842.49,2895.589,0,42.48,44.62,0.01,6.107,0,49.24,18.64,0,2.02,0,6.37,7.63,0.712,1.291
24-02-2024;11:00:00.000,1309,842.49,2895.589,0,41.46,43.05,0.01,6.107,0,47.24,17.94,0,2.02,0,6.4,7.64,0.712,1.291
24-02-2024;11:10:00.000,1309,842.49,2895.589,0,40.37,40.63,0.01,6.107,0,45.34,17.23,0,2.02,0,6.44,7.63,0.712,1.291
24-02-2024;11:20:00.000,1309,842.49,2895.589,0,39.31,38.61,0.01,6.107,0,44.02,16.67,0,2.02,0,6.69,7.61,0.712,1.291
24-02-2024;11:30:00.000,1309,844.89,2895.589,0,38.12,36.41,0.01,6.107,0,42.42,16.09,0,2.02,0,7.03,7.63,0.712,1.291
24-02-2024;11:40:00.000,1310.41,844.98,2895.589,16.86,45.84,42.62,0.01,6.113,0,62.38,15.9,0,2.02,0,7.19,7.65,0.712,1.291
24-02-2024;11:50:00.000,1313.082,844.98,2895.589,16.84,49.19,45.3,0.01,6.125,0,58.91,17.38,0,2.02,0,7.23,7.64,0.712,1.291
24-02-2024;12:00:00.000,1314.28,844.98,2895.589,0,46.39,46.04,0.01,6.131,0,55.74,20.81,0,2.02,0,7.54,7.69,0.712,1.291
24-02-2024;12:10:00.000,1314.28,844.98,2895.589,0,44.86,46.08,0.01,6.131,0,53.16,19.92,0,2.02,0,7.89,7.73,0.712,1.291
24-02-2024;12:20:00.000,1314.28,844.98,2895.589,0,43.62,45.41,0.01,6.131,0,51.19,19.3,0,2.02,0,8.07,7.75,0.712,1.291
24-02-2024;12:30:00.000,1314.28,844.98,2895.589,0,42.68,44.16,0.01,6.131,0,49.64,18.71,0,2.02,0,8.2,7.81,0.712,1.291
24-02-2024;12:40:00.000,1314.28,844.98,2895.589,0,41.89,42.67,0.01,6.131,0,47.87,18.26,0,2.02,0,8.1,7.86,0.712,1.291
24-02-2024;12:50:00.000,1314.28,844.98,2895.589,0,40.81,41.02,0.01,6.131,0,46.3,17.73,0,2.02,0,7.74,7.88,0.712,1.291
24-02-2024;13:00:00.000,1314.28,844.98,2895.589,0,39.94,39.39,0.01,6.131,0,45.05,17.29,0,2.02,0,7.71,7.94,0.712,1.291
24-02-2024;13:10:00.000,1314.28,847.38,2895.589,0.68,39.02,37.34,0.01,6.131,0,43.94,16.9,0,2.02,0,7.73,7.95,0.712,1.291
24-02-2024;13:20:00.000,1315.75,847.38,2895.589,16.91,46.17,42.93,0.01,6.138,0,62.83,16.74,0,2.02,0,8.1,7.97,0.712,1.291
24-02-2024;13:30:00.000,1318.352,847.38,2895.589,16.8,49.22,45.42,0.01,6.15,0,59.37,18.63,0,2.02,0,8.35,8.01,0.712,1.291
24-02-2024;13:40:00.000,1319.406,847.38,2895.589,0,46.49,46.2,0.01,6.155,0,56.21,21.73,0,2.02,0,8.51,8.03,0.712,1.291
24-02-2024;13:50:00.000,1319.406,847.38,2895.589,0,45.02,46.23,0.01,6.155,0,53.95,20.84,0,2.02,0,8.62,8.06,0.712,1.291
24-02-2024;14:00:00.000,1319.406,847.38,2895.589,0,43.87,45.59,0.01,6.155,0,52.32,20.21,0,2.02,0,8.79,8.08,0.712,1.291
24-02-2024;14:10:00.000,1319.406,847.38,2895.589,0,42.92,44.51,0.01,6.155,0,50.37,19.63,0,2.02,0,8.85,8.15,0.712,1.291
24-02-2024;14:20:00.000,1319.406,847.38,2895.589,0,42.25,43.12,0.01,6.155,0,49.05,19.18,0,2.02,0,8.9,8.2,0.712,1.291
24-02-2024;14:30:00.000,1319.406,847.38,2895.589,0,41.49,41.88,0.01,6.155,0,47.74,18.77,0,2.02,0,8.82,8.24,0.712,1.291
24-02-2024;14:40:00.000,1319.406,847.38,2895.589,0,40.62,40.36,0.01,6.155,0,46.63,18.34,0,2.02,0,8.74,8.31,0.712,1.291
24-02-2024;14:50:00.000,1319.406,847.38,2895.589,0,39.89,38.96,0.01,6.155,0,45.56,18.01,0,2.02,0,8.94,8.37,0.712,1.291
24-02-2024;15:00:00.000,1319.406,849.72,2895.589,1.38,39.07,37.05,0.01,6.155,0,44.51,17.71,0,2.02,0,9.22,8.42,0.712,1.291
24-02-2024;15:10:00.000,1320.876,849.72,2895.589,16.81,46.01,42.73,0.01,6.162,0,62.77,17.63,0,2.02,0,9.42,8.47,0.712,1.291
24-02-2024;15:20:00.000,1323.538,849.72,2895.589,16.83,49.44,45.58,0.01,6.174,0,59.41,19.65,0,2.02,0,9.65,8.57,0.712,1.291
24-02-2024;15:30:00.000,1324.277,849.72,2895.589,0,45.99,45.75,0.01,6.178,0,56.48,22.3,0,2.02,0,9.7,8.64,0.712,1.291
24-02-2024;15:40:00.000,1324.277,849.72,2895.589,0,44.65,45.77,0.01,6.178,0,54.33,21.46,0,2.02,0,9.61,8.74,0.712,1.291
24-02-2024;15:50:00.000,1324.277,849.72,2895.589,0,43.6,45.18,0.01,6.178,0,52.46,20.88,0,2.02,0,9.59,8.86,0.712,1.291
24-02-2024;16:00:00.000,1324.277,849.72,2895.589,0,42.61,44.1,0.01,6.178,0,50.82,20.41,0,2.02,0,9.67,8.93,0.712,1.291
24-02-2024;16:10:00.000,1324.277,849.72,2895.589,0,42.02,42.76,0.01,6.178,0,49.57,20.03,0,2.02,0,9.76,9.05,0.712,1.291
24-02-2024;16:20:00.000,1324.277,849.72,2895.589,0,41.35,41.47,0.01,6.178,0,48.22,19.62,0,2.02,0,9.75,9.15,0.712,1.291
24-02-2024;16:30:00.000,1324.277,849.72,2895.589,0,40.47,39.89,0.01,6.178,0,46.77,19.23,0,2.02,0,9.7,9.24,0.712,1.291
24-02-2024;16:40:00.000,1324.277,849.72,2895.589,0,39.65,38.33,0.01,6.178,0,45.57,18.87,0,2.02,0,9.64,9.32,0.712,1.291
24-02-2024;16:50:00.000,1324.277,852.02,2895.589,16.8,40.21,40.51,0.01,6.178,0,49.87,18.5,0,2.02,0,9.68,9.41,0.712,1.291
24-02-2024;17:00:00.000,1325.865,852.02,2895.589,16.88,45.83,42.43,0.01,6.185,0,62.37,18.42,0,2.02,0,9.72,9.51,0.712,1.291
24-02-2024;17:10:00.000,1328.647,852.02,2895.589,16.83,49.36,45.34,0.01,6.198,0,58.97,20.25,0,2.02,0,9.65,9.59,0.712,1.291
24-02-2024;17:20:00.000,1329.624,852.02,2895.589,0,46.43,46.2,0.01,6.203,0,55.86,23.1,0,2.02,0,9.66,9.68,0.712,1.291
24-02-2024;17:30:00.000,1329.624,852.02,2895.589,0,45,46.25,0.01,6.203,0,53.57,22.21,0,2.02,0,9.64,9.75,0.712,1.291
24-02-2024;17:40:00.000,1329.624,852.02,2895.589,0,43.75,45.52,0.01,6.203,0,51.7,21.61,0,2.02,0,9.64,9.8,0.712,1.291
24-02-2024;17:50:00.000,1329.624,852.02,2895.589,0,42.89,44.41,0.01,6.203,0,49.89,21.01,0,2.02,0,9.64,9.88,0.712,1.291
24-02-2024;18:00:00.000,1329.624,852.02,2895.589,0,42.13,42.81,0.01,6.203,0,48.41,20.51,0,2.02,0,9.58,9.93,0.712,1.291
24-02-2024;18:10:00.000,1329.624,852.02,2895.589,0,41.32,41.39,0.01,6.203,0,46.94,20.02,0,2.02,0,9.59,9.96,0.712,1.291
24-02-2024;18:20:00.000,1329.624,852.02,2895.589,0,40.45,39.67,0.01,6.203,0,45.8,19.6,0,2.02,0,9.71,10.02,0.712,1.291
24-02-2024;18:30:00.000,1329.624,852.02,2895.589,0,39.7,38.03,0.01,6.203,0,44.65,19.2,0,2.02,0,9.75,10.04,0.712,1.291
24-02-2024;18:40:00.000,1330.691,854.31,2895.589,16.9,45.38,42.58,0.01,6.207,0,63.18,18.97,0,2.02,0,9.77,10.09,0.712,1.291
24-02-2024;18:50:00.000,1333.174,854.31,2895.589,16.82,48.93,45.14,0.01,6.219,0,59.68,19.97,0,2.02,0,9.8,10.12,0.712,1.291
24-02-2024;19:00:00.000,1334.869,854.31,2895.589,0,46.91,46.78,0.01,6.227,0,56.64,23.74,0,2.02,0,9.77,10.16,0.712,1.291
24-02-2024;19:10:00.000,1334.869,854.31,2895.589,0,45.54,46.39,0.01,6.227,0,54.16,22.99,0,2.02,0,9.79,10.18,0.712,1.291
24-02-2024;19:20:00.000,1334.869,854.31,2895.589,0,44.26,45.89,0.01,6.227,0,52.05,22.3,0,2.02,0,9.73,10.19,0.712,1.291
24-02-2024;19:30:00.000,1334.869,854.31,2895.589,0,43.31,44.98,0.01,6.227,0,50.4,21.71,0,2.02,0,9.79,10.24,0.712,1.291
24-02-2024;19:40:00.000,1334.869,854.31,2895.589,0,42.63,43.54,0.01,6.227,0,48.97,21.18,0,2.02,0,9.82,10.27,0.712,1.291
24-02-2024;19:50:00.000,1334.869,854.31,2895.589,0,41.92,42.21,0.01,6.227,0,47.74,20.71,0,2.02,0,9.84,10.29,0.712,1.291
24-02-2024;20:00:00.000,1334.869,854.31,2895.589,0,41.16,40.81,0.01,6.227,0,46.43,20.21,0,2.02,0,9.88,10.31,0.712,1.291
24-02-2024;20:10:00.000,1334.869,854.31,2895.589,0,40.29,39.24,0.01,6.227,0,45.24,19.79,0,2.02,0,9.97,10.35,0.712,1.291
24-02-2024;20:20:00.000,1334.869,854.31,2895.589,0,39.41,37.64,0.01,6.227,0,44.05,19.38,0,2.02,0,10.02,10.37,0.712,1.291
24-02-2024;20:30:00.000,1335.796,856.64,2895.589,16.84,44.99,42.34,0.01,6.231,0,63.44,19.09,0,2.02,0,10,10.39,0.712,1.291
24-02-2024;20:40:00.000,1338.232,856.64,2895.589,16.83,48.29,44.36,0.01,6.242,0,59.57,19.67,0,2.02,0,10.01,10.41,0.712,1.291
24-02-2024;20:50:00.000,1340.18,856.64,2895.589,0.01,47.32,47.21,0.01,6.252,0,55.96,23.6,0,2.02,0,10.01,10.43,0.712,1.291
24-02-2024;21:00:00.000,1340.18,856.64,2895.589,0,45.51,46.72,0.01,6.252,0,53.58,22.89,0,2.02,0,10.03,10.46,0.712,1.291
24-02-2024;21:10:00.000,1340.18,856.64,2895.589,0,44.03,45.9,0.01,6.252,0,51.49,22.14,0,2.02,0,10.02,10.46,0.712,1.291
24-02-2024;21:20:00.000,1340.18,856.64,2895.589,0,42.96,44.39,0.01,6.252,0,49.52,21.44,0,2.02,0,10.02,10.45,0.712,1.291
24-02-2024;21:30:00.000,1340.18,856.64,2895.589,0,42.2,42.71,0.01,6.252,0,48.01,20.85,0,2.02,0,10.01,10.47,0.712,1.291
24-02-2024;21:40:00.000,1340.18,856.64,2895.589,0,41.23,40.79,0.01,6.252,0,46.39,20.22,0,2.02,0,10,10.49,0.712,1.291
24-02-2024;21:50:00.000,1340.18,856.64,2895.589,0,40.05,38.84,0.01,6.252,0,45.04,19.69,0,2.02,0,9.98,10.46,0.712,1.291
24-02-2024;22:00:00.000,1340.18,856.64,2895.589,0,39.11,37.32,0.01,6.252,0,43.81,19.19,0,2.02,0,10,10.47,0.712,1.291
24-02-2024;22:10:00.000,1340.631,859.02,2895.589,16.99,44.22,42.22,0.01,6.254,0,64.89,18.79,0,2.02,0,9.99,10.5,0.712,1.291
24-02-2024;22:20:00.000,1342.805,859.02,2895.589,16.83,47.58,43.68,0.01,6.264,0,60.49,18.82,0,2.02,0,9.99,10.47,0.712,1.291
24-02-2024;22:30:00.000,1345.111,859.02,2895.589,16.79,47.13,46.79,0.01,6.275,0,57.15,21.92,0,2.02,0,9.97,10.46,0.712,1.291
24-02-2024;22:40:00.000,1345.111,859.02,2895.589,0,45.5,46.27,0.01,6.275,0,54.45,22.17,0,2.02,0,9.99,10.46,0.712,1.291
24-02-2024;22:50:00.000,1345.111,859.02,2895.589,0,44,45.68,0.01,6.275,0,52.39,21.48,0,2.02,0,10,10.46,0.712,1.291
24-02-2024;23:00:00.000,1345.111,859.02,2895.589,0,42.95,44.62,0.01,6.275,0,50.64,20.92,0,2.02,0,10,10.46,0.712,1.291
24-02-2024;23:10:00.000,1345.111,859.02,2895.589,0,42.09,43.29,0.01,6.275,0,48.84,20.28,0,2.02,0,9.96,10.46,0.712,1.291
24-02-2024;23:20:00.000,1345.111,859.02,2895.589,0,41.04,41.37,0.01,6.275,0,47.4,19.76,0,2.02,0,9.95,10.43,0.712,1.291
24-02-2024;23:30:00.000,1345.111,859.02,2895.589,0,40.14,39.79,0.01,6.275,0,45.98,19.2,0,2.02,0,9.92,10.45,0.712,1.291
24-02-2024;23:40:00.000,1345.111,859.05,2895.589,0,39.18,38.19,0.01,6.275,0,44.54,18.73,0,2.02,0,9.87,10.42,0.712,1.291
24-02-2024;23:50:00.000,1346.239,861.33,2895.589,16.84,45.55,42.62,0.01,6.28,0,63.24,18.48,0,2.02,0,9.82,10.41,0.712,1.291
25-02-2024;00:00:00.000,1348.75,861.33,2895.589,16.86,48.73,44.9,0.01,6.292,0,59.18,19.6,0,2.02,0,9.81,10.37,0.712,1.291
25-02-2024;00:00:01.000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
25-02-2024;00:10:00.000,1349.738,861.33,2895.589,0,45.96,45.59,0.01,6.297,0,56.27,22.29,0,2.02,0,9.8,10.37,0.712,1.291
25-02-2024;00:20:00.000,1349.738,861.33,2895.589,0,44.38,45.7,0.01,6.297,0,53.9,21.5,0,2.02,0,9.77,10.33,0.712,1.291
25-02-2024;00:30:00.000,1349.738,861.33,2895.589,0,43.09,44.97,0.01,6.297,0,51.68,20.83,0,2.02,0,9.77,10.3,0.712,1.291
25-02-2024;00:40:00.000,1349.738,861.33,2895.589,0,42.26,43.92,0.01,6.297,0,50.07,20.29,0,2.02,0,9.76,10.24,0.712,1.291
25-02-2024;00:50:00.000,1349.738,861.33,2895.589,0,41.49,42.2,0.01,6.297,0,48.43,19.73,0,2.02,0,9.76,10.18,0.712,1.291
25-02-2024;01:00:00.000,1349.738,861.33,2895.589,0,40.68,40.88,0.01,6.297,0,47.07,19.27,0,2.02,0,9.74,10.15,0.712,1.291
25-02-2024;01:10:00.000,1349.738,861.33,2895.589,0,39.61,39.23,0.01,6.297,0,45.72,18.8,0,2.02,0,9.71,10.11,0.712,1.291
25-02-2024;01:20:00.000,1349.738,863.65,2895.589,17.14,39.43,40.42,0.01,6.297,0,46.05,18.31,0,2.02,0,9.67,10.06,0.712,1.291
25-02-2024;01:30:00.000,1351.282,863.65,2895.589,16.89,46.09,42.68,0.01,6.304,0,62.22,18.16,0,2.02,0,9.67,10.02,0.712,1.291
25-02-2024;01:40:00.000,1354.011,863.65,2895.589,16.84,48.96,44.93,0.01,6.316,0,57.93,20.26,0,2.02,0,9.63,9.99,0.712,1.291
25-02-2024;01:50:00.000,1355.486,863.65,2895.589,0,46.54,46.2,0.01,6.324,0,54.65,23.14,0,2.02,0,9.58,9.93,0.712,1.291
25-02-2024;02:00:00.000,1355.486,863.65,2895.589,0,44.61,46.23,0.01,6.324,0,52.09,22.22,0,2.02,0,9.57,9.92,0.712,1.291
25-02-2024;02:10:00.000,1355.486,863.65,2895.589,0,42.65,45.16,0.01,6.324,0,49.17,21.3,0,2.02,0,9.55,9.88,0.712,1.291
25-02-2024;02:20:00.000,1355.486,863.65,2895.589,0,41.52,43.56,0.01,6.324,0,47.09,20.61,0,2.02,0,9.52,9.85,0.712,1.291
25-02-2024;02:30:00.000,1355.486,863.65,2895.589,0,40.47,41.53,0.01,6.324,0,45.22,19.95,0,2.02,0,9.53,9.81,0.712,1.291
25-02-2024;02:40:00.000,1355.486,863.65,2895.589,0,39.13,38.93,0.01,6.324,0,43.14,19.27,0,2.02,0,9.5,9.78,0.712,1.291
25-02-2024;02:50:00.000,1355.486,863.65,2895.589,0,37.92,36.7,0.01,6.324,0,41.5,18.7,0,2.02,0,9.5,9.75,0.712,1.291
25-02-2024;03:00:00.000,1356.137,866.14,2895.589,16.87,44.48,42.1,0.01,6.327,0,64.18,18.29,0,2.02,0,9.49,9.7,0.712,1.291
25-02-2024;03:10:00.000,1358.461,866.14,2895.589,16.81,48.01,44.07,0.01,6.337,0,58.72,18.38,0,2.02,0,9.5,9.68,0.712,1.291
25-02-2024;03:20:00.000,1360.72,866.14,2895.589,0.04,46.69,46.61,0.01,6.348,0,54.71,21.39,0,2.02,0,9.48,9.64,0.712,1.291
25-02-2024;03:30:00.000,1360.72,866.14,2895.589,0,44.45,46.01,0.01,6.348,0,51.36,21.19,0,2.02,0,9.46,9.61,0.712,1.291
25-02-2024;03:40:00.000,1360.72,866.14,2895.589,0,42.48,45.13,0.01,6.348,0,48.51,20.44,0,2.02,0,9.45,9.6,0.712,1.291
